"","code","source","value","note","unit","sector","owner","nuts_level","code_label","measure_type_eustat_flag","potential_definition"
"25","AT315","cereal.straw",0.147292418772563,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"26","AT321","cereal.straw",0,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"27","AT322","cereal.straw",0,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"28","AT323","cereal.straw",0,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"29","AT331","cereal.straw",0,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"30","AT332","cereal.straw",0,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"31","AT333","cereal.straw",0,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"32","AT334","cereal.straw",0.0184115523465704,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"33","AT335","cereal.straw",0.0184115523465704,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"34","AT341","cereal.straw",0,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"35","AT342","cereal.straw",0,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"36","BE100","cereal.straw",0.0203319502074689,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"37","BE211","cereal.straw",0,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"38","BE212","cereal.straw",0.0203319502074689,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"39","BE213","cereal.straw",0.0203319502074689,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"40","BE221","cereal.straw",0.0813278008298756,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"41","BE222","cereal.straw",0,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"42","BE223","cereal.straw",0.264315352697095,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"43","BE231","cereal.straw",0.0406639004149378,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"44","BE232","cereal.straw",0.0406639004149378,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"45","BE233","cereal.straw",0.0406639004149378,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"46","BE234","cereal.straw",0.0406639004149378,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"47","BE235","cereal.straw",0.0406639004149378,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"48","BE236","cereal.straw",0.0609958506224067,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"49","BE241","cereal.straw",0.142323651452282,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"50","BE242","cereal.straw",0.284647302904564,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"51","BE251","cereal.straw",0.101659751037345,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"52","BE252","cereal.straw",0.0609958506224067,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"53","BE253","cereal.straw",0.0813278008298756,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"54","BE254","cereal.straw",0.0609958506224067,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"55","BE255","cereal.straw",0.0406639004149378,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"56","BE256","cereal.straw",0.0203319502074689,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"57","BE257","cereal.straw",0,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"58","BE258","cereal.straw",0.0406639004149378,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"59","BE310","cereal.straw",0.426970954356846,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"60","BE321","cereal.straw",0.18298755186722,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"61","BE322","cereal.straw",0.18298755186722,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"62","BE323","cereal.straw",0.0609958506224067,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"63","BE324","cereal.straw",0.0406639004149378,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"64","BE325","cereal.straw",0.223651452282158,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"65","BE326","cereal.straw",0.243983402489626,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"66","BE327","cereal.straw",0.325311203319502,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"67","BE331","cereal.straw",0.203319502074689,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"68","BE332","cereal.straw",0.0609958506224067,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"69","BE334","cereal.straw",0.264315352697095,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"70","BE335","cereal.straw",0,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"71","BE336","cereal.straw",0,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"72","BE341","cereal.straw",0.0203319502074689,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"73","BE342","cereal.straw",0.0406639004149378,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"74","BE343","cereal.straw",0.0609958506224067,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"75","BE344","cereal.straw",0.0609958506224067,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"76","BE345","cereal.straw",0.0609958506224067,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"77","BE351","cereal.straw",0.325311203319502,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"78","BE352","cereal.straw",0.467634854771784,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"79","BE353","cereal.straw",0.142323651452282,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"80","BG311","cereal.straw",0.427118644067797,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"81","BG312","cereal.straw",0.901694915254237,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"82","BG313","cereal.straw",0.949152542372881,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"83","BG314","cereal.straw",1.42372881355932,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"84","BG315","cereal.straw",0.355932203389831,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"85","BG321","cereal.straw",0.711864406779662,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"86","BG322","cereal.straw",0.0949152542372881,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"87","BG323","cereal.straw",1.25762711864407,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"88","BG324","cereal.straw",0.996610169491525,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"89","BG325","cereal.straw",0.901694915254237,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"90","BG331","cereal.straw",1.37627118644068,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"91","BG332","cereal.straw",2.06440677966102,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"92","BG333","cereal.straw",1.16271186440678,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"93","BG334","cereal.straw",0.664406779661016,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"94","BG341","cereal.straw",1.66101694915254,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"95","BG342","cereal.straw",0.664406779661016,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"96","BG343","cereal.straw",1.11525423728813,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"97","BG344","cereal.straw",1.37627118644068,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"98","BG411","cereal.straw",0.0949152542372881,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"99","BG412","cereal.straw",0.522033898305084,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"100","BG413","cereal.straw",0.189830508474576,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"101","BG414","cereal.straw",0.355932203389831,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"102","BG415","cereal.straw",0.237288135593221,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"103","BG421","cereal.straw",0.996610169491525,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"104","BG422","cereal.straw",1.4,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"105","BG423","cereal.straw",0.450847457627119,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"106","BG424","cereal.straw",0,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"107","BG425","cereal.straw",0.0474576271186441,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"108","CY000","cereal.straw",0,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"109","CZ010","cereal.straw",0.15455497382199,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"110","CZ020","cereal.straw",8.23005235602095,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"111","CZ031","cereal.straw",3.51612565445026,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"112","CZ032","cereal.straw",2.70471204188482,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"113","CZ041","cereal.straw",0.618219895287959,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"114","CZ042","cereal.straw",2.43424083769634,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"115","CZ051","cereal.straw",0.618219895287959,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"116","CZ052","cereal.straw",2.47287958115183,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"117","CZ053","cereal.straw",2.47287958115183,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"118","CZ063","cereal.straw",3.67068062827225,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"119","CZ064","cereal.straw",3.97979057591622,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"120","CZ071","cereal.straw",3.0138219895288,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"121","CZ072","cereal.straw",1.4296335078534,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"122","CZ080","cereal.straw",1.58418848167539,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"123","DE111","cereal.straw",0,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"124","DE112","cereal.straw",0.305840286054827,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"125","DE113","cereal.straw",0.122336114421931,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"126","DE114","cereal.straw",0.183504171632896,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"127","DE115","cereal.straw",0.305840286054827,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"128","DE116","cereal.straw",0.183504171632896,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"129","DE117","cereal.straw",0.0305840286054827,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"130","DE118","cereal.straw",0.367008343265793,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"131","DE119","cereal.straw",0.458760429082241,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"132","DE11A","cereal.straw",0.397592371871275,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"133","DE11B","cereal.straw",0.886936829558999,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"134","DE11C","cereal.straw",0.152920143027414,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"135","DE11D","cereal.straw",0.397592371871275,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"136","DE121","cereal.straw",0,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"137","DE122","cereal.straw",0,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"138","DE123","cereal.straw",0.458760429082241,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"139","DE124","cereal.straw",0.0917520858164481,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"140","DE125","cereal.straw",0.0305840286054827,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"141","DE126","cereal.straw",0,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"142","DE127","cereal.straw",0.152920143027414,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"143","DE128","cereal.straw",0.214088200238379,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"144","DE129","cereal.straw",0,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"145","DE12A","cereal.straw",0,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"146","DE12B","cereal.straw",0.152920143027414,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"147","DE12C","cereal.straw",0.0305840286054827,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"148","DE131","cereal.straw",0,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"149","DE132","cereal.straw",0.122336114421931,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"150","DE133","cereal.straw",0.0611680572109654,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"151","DE134","cereal.straw",0.0917520858164481,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"152","DE135","cereal.straw",0.214088200238379,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"153","DE136","cereal.straw",0.214088200238379,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"154","DE137","cereal.straw",0.0611680572109654,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"155","DE138","cereal.straw",0.122336114421931,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"156","DE139","cereal.straw",0.0917520858164481,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"157","DE13A","cereal.straw",0.152920143027414,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"158","DE141","cereal.straw",0.214088200238379,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
"159","DE142","cereal.straw",0.152920143027414,"Biomass potential at NUTS3 from straw, prunings and other residues. We don't account for energy conversion","PetaJoule","agricultural residues","EURAC",3,"","e","planning"
